chemin,class,methode,methode_LOC,methode_CLOC,methode_DC,methode_CC,methode_BC
E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToAbstractRenderer_AbstractRenderer,8,259,32.375,3,10.791666666666666

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToCategoryItemRenderer_CategoryItemRenderer,22,266,12.090909090909092,5,2.4181818181818184

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToXYItemRenderer_XYItemRenderer,13,265,20.384615384615383,3,6.794871794871795

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,applyToXYAnnotation_XYAnnotation,8,268,33.5,2,16.75

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,equals_Object,109,272,2.4954128440366974,33,0.07561857103141507

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StandardChartTheme,hashCode,33,275,8.333333333333334,1,8.333333333333334

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StrokeMap,StrokeMap,3,3,1.0,1,1.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StrokeMap,getStroke_K,4,6,1.5,1,1.5

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StrokeMap,containsKey_K,3,9,3.0,1,3.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StrokeMap,put_K_Stroke,4,12,3.0,1,3.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StrokeMap,clear,3,15,5.0,1,5.0

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StrokeMap,equals_Object,23,19,0.8260869565217391,6,0.13768115942028986

E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\,StrokeMap,hashCode,5,22,4.4,1,4.4

